"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"M&amp;MFIN","EQ","22-Sep-2017","        424.30","        423.50","        423.50","        405.90","        407.00","        410.05","        416.65","    1668484","           695175396.10","      27530","     793175","         47.54"
"M&amp;MFIN","N2","22-Sep-2017","       1070.00","       1050.01","       1050.01","       1050.00","       1050.00","       1050.00","       1050.01","        500","              525002.50","          2","        500","        100.00"
"M&amp;MFIN","EQ","25-Sep-2017","        410.05","        406.55","        409.95","        386.10","        404.00","        403.80","        398.65","    2437028","           971521103.70","      42609","    1197211","         49.13"
"M&amp;MFIN","N2","25-Sep-2017","       1050.00","       1052.16","       1063.00","       1050.06","       1063.00","       1063.00","       1051.37","       1125","             1182792.05","         11","       1100","         97.78"
"M&amp;MFIN","EQ","26-Sep-2017","        403.80","        403.50","        414.30","        399.95","        404.60","        404.70","        409.12","    1856536","           759537338.40","      40404","     785801","         42.33"
"M&amp;MFIN","EQ","27-Sep-2017","        404.70","        409.90","        409.90","        393.60","        395.70","        395.65","        402.44","    1371074","           551770938.10","      18083","     592364","         43.20"
"M&amp;MFIN","EQ","28-Sep-2017","        395.65","        396.00","        403.20","        389.65","        400.15","        401.35","        398.43","    1107586","           441295780.40","      24002","     343814","         31.04"
"M&amp;MFIN","N2","28-Sep-2017","       1063.00","       1063.00","       1064.00","       1063.00","       1064.00","       1064.00","       1063.23","        260","              276440.00","          5","        260","        100.00"
"M&amp;MFIN","EQ","29-Sep-2017","        401.35","        399.75","        419.85","        399.75","        412.35","        412.35","        413.65","    2220946","           918697371.10","      32030","    1117217","         50.30"
"M&amp;MFIN","N2","29-Sep-2017","       1064.00","       1069.00","       1069.00","       1069.00","       1069.00","       1069.00","       1069.00","          5","                5345.00","          1","          5","        100.00"
"M&amp;MFIN","EQ","03-Oct-2017","        412.35","        419.40","        426.60","        414.95","        422.00","        422.30","        421.99","    1539246","           649547858.40","      28018","     698565","         45.38"
"M&amp;MFIN","N2","03-Oct-2017","       1069.00","       1069.00","       1070.00","       1069.00","       1070.00","       1069.60","       1069.60","        500","              534800.00","          5","        500","        100.00"
"M&amp;MFIN","EQ","04-Oct-2017","        422.30","        425.10","        428.65","        415.25","        419.00","        419.30","        422.93","    1250401","           528833273.05","      17002","     578345","         46.25"
"M&amp;MFIN","EQ","05-Oct-2017","        419.30","        419.00","        423.30","        413.30","        415.10","        415.95","        416.53","     888965","           370278068.85","       9482","     362978","         40.83"
"M&amp;MFIN","N2","05-Oct-2017","       1069.60","       1050.05","       1050.05","       1050.05","       1050.05","       1050.05","       1050.05","         50","               52502.50","          1","         50","        100.00"
"M&amp;MFIN","EQ","06-Oct-2017","        415.95","        418.00","        424.50","        416.00","        419.10","        419.70","        420.43","    1733023","           728612254.20","      15366","     920913","         53.14"
"M&amp;MFIN","N2","06-Oct-2017","       1050.05","       1060.00","       1065.00","       1060.00","       1065.00","       1064.97","       1064.98","        201","              214060.00","          4","        200","         99.50"
"M&amp;MFIN","EQ","09-Oct-2017","        419.70","        423.80","        432.50","        418.80","        421.30","        421.80","        425.25","    2084361","           886365909.25","      18156","     928502","         44.55"
"M&amp;MFIN","EQ","10-Oct-2017","        421.80","        422.30","        425.65","        420.60","        421.75","        422.60","        422.74","    1458110","           616407304.05","      19605","     761413","         52.22"
"M&amp;MFIN","EQ","11-Oct-2017","        422.60","        422.00","        424.70","        415.00","        416.40","        417.25","        417.53","    3064080","          1279352133.80","      16276","    2424590","         79.13"
"M&amp;MFIN","N2","11-Oct-2017","       1064.97","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","       1065.00","        210","              223650.00","          6","        210","        100.00"
"M&amp;MFIN","EQ","12-Oct-2017","        417.25","        417.00","        424.40","        411.80","        421.95","        422.15","        419.63","    1550353","           650581234.25","      16771","     850238","         54.84"
"M&amp;MFIN","N2","12-Oct-2017","       1065.00","       1065.00","       1069.00","       1065.00","       1069.00","       1069.00","       1068.99","        501","              535562.50","          4","        501","        100.00"
"M&amp;MFIN","EQ","13-Oct-2017","        422.15","        425.95","        425.95","        418.25","        419.00","        420.00","        421.76","    2119346","           893862322.75","      17558","    1666394","         78.63"
"M&amp;MFIN","N2","13-Oct-2017","       1069.00","       1065.00","       1069.00","       1065.00","       1069.00","       1069.00","       1068.60","         10","               10686.00","          2","         10","        100.00"
"M&amp;MFIN","EQ","16-Oct-2017","        420.00","        423.00","        434.50","        420.05","        432.30","        432.15","        428.73","    2233987","           957768691.15","      29060","     755241","         33.81"
"M&amp;MFIN","N2","16-Oct-2017","       1069.00","       1070.00","       1070.00","       1070.00","       1070.00","       1070.00","       1070.00","        101","              108070.00","          2","        100","         99.01"
"M&amp;MFIN","EQ","17-Oct-2017","        432.15","        439.00","        439.00","        429.10","        433.00","        433.05","        433.98","    3226696","          1400329046.85","      20022","    1609217","         49.87"
